id,user_id,product_id,subtotal,tax,total,discount,created_at,quantity
37,6,14,37.648145389078365,1.51,39.15814538907836,,2025-04-28 07:01:15.932,2
38,6,49,131.42865839323724,5.26,127.54359911893023,9.145059274307002,2024-05-23 18:15:24.432,4
39,6,45,118.0495173798411,4.72,122.7695173798411,,2024-03-07 22:56:54.735,1
40,6,179,68.32408657333919,2.73,71.05408657333919,,2025-04-15 12:24:20.17,3
41,7,191,128.5841852057933,9,137.5841852057933,,2024-05-22 04:28:04.569,6
42,7,82,60.89545738030947,4.26,65.15545738030947,,2024-06-04 05:11:15.294,7
43,7,172,122.3651993029456,8.57,124.45416830559026,6.481030997355338,2025-06-18 11:17:03.676,4
44,7,3,53.08311732230858,3.72,56.80311732230858,,2025-01-04 21:12:38.428,1
45,7,21,40.38334406304544,2.83,43.21334406304544,,2023-10-10 01:37:18.769,5
46,7,145,61.1983004605443,4.28,65.4783004605443,,2024-07-04 00:34:31.322,4
47,7,17,53.290720311951766,3.73,57.02072031195176,,2023-08-30 12:40:52.641,4
48,7,39,114.58158180283459,8.02,122.60158180283459,,2024-07-25 23:27:34.53,5
49,7,142,70.34853057210945,4.92,75.26853057210946,,2024-05-09 03:09:25.897,4
50,7,101,139.82488066180403,9.79,149.61488066180402,,2025-11-21 23:35:02.479,2
51,7,51,75.65058751905018,5.3,80.95058751905017,,2024-12-04 00:08:37.569,2
52,7,145,61.1983004605443,4.28,65.4783004605443,,2025-11-16 08:11:08.666,3
53,8,193,50.38077396807232,3.27,53.65077396807232,,2025-11-03 20:24:38.219,3
54,8,101,93.21658710786936,6.06,99.27658710786936,,2023-10-01 14:47:29.444,6
55,8,141,84.13541698384589,5.47,89.60541698384588,,2023-09-25 00:11:10.923,5
56,8,8,98.83823503993958,6.42,105.25823503993958,,2024-06-14 03:09:15.751,4
57,8,104,106.44215255778118,6.92,113.36215255778119,,2024-07-06 00:35:40.063,4
58,8,140,66.80312547576881,4.34,71.14312547576881,,2025-05-16 20:17:06.72,5
59,8,157,139.8942352373801,9.09,148.9842352373801,,2025-11-17 09:19:09.682,3
60,8,12,116.01427581618326,7.54,123.55427581618326,,2024-01-01 07:26:31.444,2
61,8,114,51.94130981241432,3.38,55.32130981241432,,2023-12-06 03:46:28.378,2
62,9,34,74.30391386913199,4.46,78.76391386913198,,2024-07-15 23:04:22.325,3
63,9,79,41.616917284159726,2.5,44.116917284159726,,2024-09-15 13:06:14.139,3
64,10,68,115.24343882309758,6.63,114.23581822161053,7.63762060148704,2024-10-26 20:41:23.428,4
65,10,149,46.10276691718616,2.65,48.75276691718616,,2023-08-16 09:51:35.096,5
66,10,109,79.36660712128732,4.56,83.92660712128732,,2022-12-02 08:04:45.937,1
67,10,42,38.00410713690931,2.19,40.19410713690931,,2026-02-05 03:28:52.924,1
68,10,91,65.09432810381134,3.74,68.83432810381133,,2025-03-09 01:05:15.721,1
69,10,71,82.80381898788684,4.76,87.56381898788685,,2025-04-11 18:53:36.645,1
70,10,92,124.89242686579996,7.18,132.07242686579997,,2024-07-10 03:17:28.857,2
71,10,11,132.45679913492563,7.62,140.07679913492564,,2025-09-23 11:07:08.376,3
72,10,198,70.14610686710009,4.03,74.17610686710009,,2024-10-13 19:02:04.952,6
73,10,58,78.14578007078882,4.49,82.63578007078881,,2024-04-14 19:47:06.649,3
74,10,65,68.22769726470014,3.92,72.14769726470014,,2025-02-23 16:13:35.97,2
75,10,53,44.27587240151534,2.55,46.82587240151534,,2024-09-14 23:33:17.679,5
76,10,15,37.648145389078365,2.16,36.36342028675377,3.4447251023245924,2024-03-30 20:03:22.716,1
77,10,152,48.89568729900663,2.81,43.898840004522754,7.80684729448388,2024-05-30 05:01:21.334,5
78,12,25,68.62263967182464,2.74,71.36263967182464,,2025-05-28 14:47:23.973,5
79,12,183,56.697412301919755,2.27,58.96741230191976,,2025-06-28 14:19:18.995,8
80,12,22,32.136779940663494,1.29,33.426779940663494,,2025-11-21 11:21:36.739,3
81,12,161,31.727470408648482,1.27,32.99747040864848,,2023-09-01 11:51:46.788,4
82,12,13,75.0861692740371,3,78.0861692740371,,2023-07-18 10:51:55.733,5
83,12,122,99.84528328808108,3.99,103.83528328808107,,2025-08-18 02:49:20.543,7
84,12,154,81.87529553312261,3.28,83.30953755635056,1.8457579767720553,2026-02-20 00:36:30.807,1
85,12,13,75.0861692740371,3,78.0861692740371,,2023-04-10 23:33:10.082,2
86,15,185,26.384667225677738,1.72,28.104667225677737,,2022-12-19 19:40:17.782,2
87,15,86,92.31436670850246,6,98.31436670850246,,2025-09-27 21:32:36.824,4
88,15,165,38.30449564120193,2.49,40.794495641201934,,2024-05-02 15:42:21.755,5
89,15,49,131.42865839323724,8.54,139.96865839323723,,2024-04-25 15:55:31.477,4
90,15,85,54.90104734428525,3.57,58.47104734428525,,2025-04-15 14:49:30.838,4
91,15,157,139.8942352373801,9.09,142.97180228558065,6.012432951799443,2025-10-29 03:41:26.912,4
92,16,78,41.616917284159726,1.66,43.27691728415972,,2024-01-03 09:10:59.771,2
93,16,169,59.53172693453274,2.38,55.8992939827333,6.012432951799443,2024-04-28 18:48:34.862,3
94,16,183,56.697412301919755,2.27,58.96741230191976,,2025-12-26 14:29:19.631,2
95,16,104,106.44215255778118,4.26,110.70215255778119,,2025-06-05 08:15:20.979,6
96,16,147,44.4315141414441,1.78,46.2115141414441,,2022-06-08 10:56:25.212,6
97,16,17,79.93608046792765,3.2,83.13608046792766,,2025-05-06 01:41:27.086,3
98,16,14,37.648145389078365,1.51,39.15814538907836,,2025-08-10 01:39:40.313,7
99,16,90,82.07974183693327,3.28,85.35974183693327,,2022-08-28 16:44:40.361,7
100,16,87,78.17024226998694,3.13,81.30024226998694,,2022-12-29 08:29:20.559,1
101,17,185,39.57700083851661,0,39.57700083851661,,2025-02-18 12:57:11.124,2
102,17,147,44.4315141414441,0,44.4315141414441,,2023-03-26 08:45:35.004,1
103,17,15,25.09876359271891,0,25.09876359271891,,2023-06-18 11:15:50.035,4
104,17,172,122.3651993029456,0,122.3651993029456,,2025-08-01 00:15:06.426,4
105,17,76,42.54947374244324,0,42.54947374244324,,2023-09-12 15:12:48.01,4
106,17,140,66.80312547576881,0,66.80312547576881,,2024-09-26 23:27:09.597,4
107,17,110,55.526746186906664,0,55.526746186906664,,2025-07-01 01:51:26.871,4
108,17,26,68.12471180754113,0,68.12471180754113,,2026-04-06 00:45:35.91,3
109,17,199,115.4300138092855,0,115.4300138092855,,2025-12-23 09:54:13.302,1
110,17,84,54.58418555091025,0,54.58418555091025,,2023-03-28 22:58:05.087,0
111,17,30,64.17448218067184,0,59.120574569163786,5.053907611508057,2024-09-14 06:42:41.636,3
112,17,95,33.212427711035886,0,33.212427711035886,,2023-12-02 04:32:23.123,2
113,17,172,122.3651993029456,0,122.3651993029456,,2025-09-15 18:30:40.798,5
114,17,23,116.86672609493307,0,116.86672609493307,,2026-02-15 18:57:49.869,2
115,17,118,57.627613096978735,0,57.627613096978735,,2024-03-01 00:41:52.08,1
116,17,158,139.8942352373801,0,139.8942352373801,,2025-06-16 07:59:05.594,4
117,17,12,77.34285054412217,0,77.34285054412217,,2023-05-07 23:40:43.989,3
118,17,127,89.65344209669612,0,89.65344209669612,,2023-12-01 06:15:20.772,18
119,17,172,122.3651993029456,0,122.3651993029456,,2025-09-14 06:23:32.909,3
120,17,102,31.361435038520785,0,31.361435038520785,,2023-05-12 22:58:40.931,4
121,17,56,36.37128575934436,0,36.37128575934436,,2026-04-19 08:27:25.536,3
122,17,115,77.91196471862148,0,77.91196471862148,,2024-06-12 04:48:40.715,7
123,17,182,84.48940370476112,0,84.48940370476112,,2025-09-01 22:01:35.536,5
124,17,108,50.094887884945365,0,50.094887884945365,,2025-12-08 16:20:25.477,2
125,18,191,85.72279013719552,0,85.72279013719552,,2023-08-30 06:13:52.097,6
126,18,67,41.24480890795779,0,41.24480890795779,,2025-01-01 18:48:23.343,2
127,18,49,131.42865839323724,0,131.42865839323724,,2024-02-26 02:43:13.292,2
128,18,37,80.10774204020768,0,80.10774204020768,,2024-12-18 04:49:24.384,29
129,18,198,70.14610686710009,0,70.14610686710009,,2026-03-26 23:06:05.388,1
130,18,84,54.58418555091025,0,54.58418555091025,,2023-03-29 21:28:18.971,1
131,18,144,61.1983004605443,0,55.537366465430836,5.66093399511347,2024-02-03 05:48:55.511,1
132,18,41,63.50890855689462,0,63.50890855689462,,2024-12-31 20:08:35.474,2
133,18,131,75.41148135558485,0,75.41148135558485,,2023-11-19 17:22:48.891,3
134,18,26,45.41647453836076,0,45.41647453836076,,2023-06-13 12:29:10.438,5
135,19,129,148.1672972165937,0,148.1672972165937,,2024-07-18 01:04:09.876,4
136,19,149,69.15415037577924,0,68.5983594332271,0.5557909425521395,2025-07-25 00:26:35.948,4
137,20,25,68.62263967182464,4.12,72.74263967182465,,2025-08-27 01:20:16.006,4
138,20,134,42.49233549998661,2.55,45.042335499986606,,2024-05-29 01:45:46.631,3
139,20,12,116.01427581618326,6.96,122.97427581618325,,2025-04-26 22:49:56.26,3
140,20,100,45.22324323588729,2.71,42.87745229333515,5.0557909425521395,2023-05-13 15:57:14.22,3
141,20,39,114.58158180283459,6.87,121.4515818028346,,2026-02-05 22:42:57.243,6
142,20,161,47.59120561297272,2.86,50.45120561297272,,2024-07-22 03:39:51.084,2
143,20,36,87.29125153827623,5.24,86.66278775730358,5.868463780972647,2022-10-25 11:08:11.678,4
144,20,87,117.25536340498041,7.04,124.29536340498042,,2026-02-28 13:48:53.779,1
145,21,120,83.5020135028928,4.59,88.0920135028928,,2024-01-04 14:19:57.077,1
146,21,116,114.42485125407785,6.29,120.71485125407786,,2024-11-21 22:12:37.307,2
147,21,126,83.49598746872304,4.59,88.08598746872305,,2023-02-25 07:42:53.951,1
148,21,62,133.5202262591817,7.34,140.8602262591817,,2024-03-26 01:51:23.046,1
149,21,128,50.053442096696116,2.75,52.803442096696116,,2023-07-31 20:42:22.614,3
150,21,4,73.99178100854834,4.07,78.06178100854834,,2023-08-25 10:54:07.427,6
151,22,132,127.88197029833711,9.59,137.4719702983371,,2025-06-21 15:05:41.233,5
152,22,57,122.4223933583994,9.18,131.6023933583994,,2024-01-30 19:26:07.656,2
153,22,24,112.30643674729413,8.42,118.63055929436703,2.0958774529271,2024-04-05 20:31:27.13,2
154,22,15,25.09876359271891,1.88,26.97876359271891,,2022-12-11 16:41:35.4,1
155,22,120,55.668009001928525,4.18,59.848009001928524,,2023-03-18 07:40:09.855,1
156,22,189,62.18492169821006,4.66,66.84492169821006,,2023-09-29 19:13:15.649,6
157,22,71,82.80381898788684,6.21,89.01381898788684,,2025-05-24 15:36:17.532,4
158,22,106,52.723521442619514,3.95,56.67352144261952,,2025-01-26 14:21:47.436,1
159,22,199,115.4300138092855,8.66,124.0900138092855,,2026-01-25 19:05:08.521,2
160,22,104,106.44215255778118,7.98,114.42215255778119,,2024-11-06 14:12:49.73,3
161,22,78,41.616917284159726,3.12,44.73691728415972,,2025-12-19 07:14:30.039,1
162,22,61,23.537915510955656,1.77,25.307915510955656,,2024-04-28 23:03:07.994,3
163,23,29,123.57448218067185,4.94,128.51448218067185,,2024-11-28 15:57:37.123,3
164,23,83,81.87627832636537,3.28,85.15627832636537,,2025-12-25 10:11:36.131,1
165,23,21,60.57501609456816,2.42,62.995016094568165,,2024-04-06 09:28:38.984,2
166,23,189,93.27738254731509,3.73,97.00738254731509,,2026-03-12 01:55:46.721,1
167,23,104,106.44215255778118,4.26,110.70215255778119,,2025-01-14 18:54:49.071,2
168,23,78,41.616917284159726,1.66,43.27691728415972,,2025-08-18 01:58:34.25,9
169,23,114,77.91196471862148,3.12,81.03196471862148,,2024-01-31 23:55:52.385,3
170,23,165,38.30449564120193,1.53,39.83449564120193,,2024-03-01 23:52:38.76,1
171,24,29,123.57448218067185,8.5,128.8842074458265,3.19027473484536,2026-04-04 04:31:57.111,2
172,24,126,125.24398120308456,8.61,130.6637064682392,3.19027473484536,2025-05-26 14:41:31.227,3
173,24,75,125.81276373452337,8.65,134.46276373452338,,2024-04-07 02:25:01.256,3
174,24,33,47.7448636959614,3.28,51.0248636959614,,2024-10-22 09:59:09.117,7
175,24,10,47.6793282102869,3.28,50.9593282102869,,2025-08-14 12:35:14.039,7
176,24,151,91.61302306843446,6.3,97.91302306843446,,2025-07-19 13:10:13.348,5
177,24,200,73.20395711799151,5.03,78.23395711799151,,2025-11-15 18:06:11.298,3
178,24,186,98.9770008385166,6.8,105.7770008385166,,2024-04-14 22:05:46.715,2
179,24,73,71.6287722595695,4.92,76.5487722595695,,2025-08-13 20:36:50.982,5
180,24,118,57.627613096978735,3.96,61.587613096978735,,2025-08-03 08:33:03.555,7
181,29,58,78.14578007078882,4.49,79.55606383320233,3.079716237586482,2026-04-01 17:48:42.785,3
182,29,152,48.89568729900663,2.81,51.705687299006634,,2026-02-17 12:53:40.048,2
183,29,91,65.09432810381134,3.74,68.83432810381133,,2024-10-22 18:56:58.539,7
184,29,190,128.5841852057933,7.39,132.89446896820678,3.079716237586482,2026-04-09 12:03:00.755,3
185,29,58,78.14578007078882,4.49,82.63578007078881,,2025-01-30 10:19:21.084,2
186,29,154,81.87529553312261,4.71,86.5852955331226,,2024-10-16 01:03:54.433,7
187,30,154,81.87529553312261,5.32,87.19529553312262,,2025-06-13 04:34:32.336,6
188,30,37,80.10774204020768,5.21,85.31774204020768,,2025-05-27 05:53:31.905,5
189,32,75,125.81276373452337,3.65,129.46276373452338,,2025-07-21 15:27:05.546,6
190,32,75,125.81276373452337,3.65,129.46276373452338,,2025-02-25 04:03:09.148,2
191,32,93,33.212427711035886,0.96,34.17242771103589,,2023-07-05 11:32:31.092,6
192,32,176,57.92480943352658,1.68,59.60480943352658,,2026-03-25 23:01:34.064,1
193,32,87,117.25536340498041,3.4,120.65536340498042,,2024-08-25 14:09:48.528,8
194,32,84,81.87627832636537,2.37,84.24627832636537,,2024-03-29 01:29:18.948,1
195,33,103,47.04215255778118,1.36,48.40215255778118,,2024-06-08 20:22:55.203,8
196,33,108,50.094887884945365,1.45,51.54488788494537,,2024-12-23 21:15:46.547,2
197,34,17,79.93608046792765,3.44,83.37608046792765,,2025-07-18 00:58:53.862,5
198,34,86,92.31436670850246,3.97,92.74183069451918,3.5425360139832858,2025-04-26 00:15:50.792,4
199,34,74,51.12804227386549,2.2,53.32804227386549,,2025-10-16 15:52:56.344,7
200,34,54,62.09360840402396,2.67,64.76360840402396,,2025-12-16 16:03:36.571,2
201,34,22,32.136779940663494,1.38,33.5167799406635,,2025-11-22 02:47:01.23,2
202,34,170,105.07665741496471,4.52,109.59665741496471,,2025-04-02 02:37:15.382,3
203,34,166,38.30449564120193,1.65,35.695035872796204,4.259459768405729,2025-04-06 18:49:46.481,3
204,34,89,63.719612755399886,2.74,57.70015298699416,8.759459768405728,2024-01-28 20:48:50.015,2
205,34,45,78.6996782532274,3.38,82.0796782532274,,2022-06-12 00:42:35.099,9
206,35,79,27.74461152277315,1.39,29.13461152277315,,2023-11-05 11:07:50.232,3
207,35,108,50.094887884945365,2.5,52.594887884945365,,2025-09-30 12:06:29.945,4
208,35,143,61.1983004605443,3.06,64.2583004605443,,2025-08-24 01:13:01.005,6
209,35,186,98.9770008385166,4.95,103.9270008385166,,2025-05-08 08:36:37.424,4
210,35,75,125.81276373452337,6.29,132.10276373452336,,2024-06-30 04:17:27.188,5
211,36,72,142.20381898788685,9.24,151.44381898788686,,2024-03-30 20:23:19.326,1
212,36,60,29.80214751859149,1.94,31.74214751859149,,2024-01-25 16:05:23.868,2
213,36,171,70.05110494330981,4.55,74.6011049433098,,2023-08-17 18:17:48.717,6
214,36,151,91.61302306843446,5.95,97.56302306843446,,2025-05-03 02:44:34.94,4
215,36,141,126.20312547576883,8.2,134.40312547576883,,2024-12-23 06:21:19.583,2
216,36,25,68.62263967182464,4.46,73.08263967182464,,2024-06-22 06:02:43.7,7
217,36,106,52.723521442619514,3.43,56.153521442619514,,2025-03-07 09:51:21.283,1
218,36,138,113.95078476718615,7.41,121.36078476718615,,2024-08-29 06:33:29.708,6
219,36,189,93.27738254731509,6.06,99.33738254731509,,2025-01-05 00:03:51.181,2
220,37,46,78.6996782532274,4.41,83.1096782532274,,2023-05-13 15:57:41.168,6
221,37,178,117.32963250370614,6.57,123.89963250370613,,2025-11-09 01:30:22.135,4
222,37,111,37.01783079127111,2.07,39.08783079127111,,2023-10-22 01:27:38.969,6
223,37,150,85.70276691718615,4.8,90.50276691718615,,2023-07-31 17:23:30.923,4
224,37,86,92.31436670850246,5.17,97.48436670850246,,2026-02-10 20:43:35.065,1
225,37,186,65.98466722567774,3.7,69.68466722567774,,2023-03-17 07:57:12.81,1
226,37,86,61.54291113900164,3.45,64.99291113900163,,2023-10-12 03:02:41.08,5
227,37,99,45.22324323588729,2.53,47.75324323588729,,2023-04-08 07:32:20.298,2
228,37,134,42.49233549998661,2.38,44.87233549998661,,2025-03-20 14:58:21.465,1
229,37,199,76.95334253952366,4.31,81.26334253952366,,2023-05-15 14:46:08.296,2
230,37,97,112.41825444654248,6.3,118.71825444654247,,2024-08-26 02:21:12.08,6
231,37,129,148.1672972165937,8.3,156.46729721659372,,2026-02-18 08:30:53.428,1
232,37,99,67.83486485383094,3.8,69.16003428433613,2.474830569494801,2025-03-19 18:21:54.714,1
233,37,128,75.08016314504417,4.2,79.28016314504417,,2024-03-06 11:47:28.486,1
234,37,116,76.28323416938524,4.27,80.55323416938523,,2023-08-16 14:56:15.036,8
235,38,84,81.87627832636537,4.91,83.58777752521887,3.198500801146498,2024-11-11 21:14:13.9,3
236,38,47,84.0766209826718,5.04,89.1166209826718,,2025-12-15 04:22:52.471,2
237,38,66,136.16126271106958,8.17,144.33126271106957,,2024-06-16 19:38:44.027,6
238,38,182,56.326269136507406,3.38,59.70626913650741,,2023-04-17 15:21:09.465,3
239,38,152,32.59712486600442,1.96,34.55712486600442,,2023-12-26 07:29:57.856,2
240,39,4,110.98767151282252,7.63,118.61767151282251,,2026-01-29 03:39:20.564,2
241,39,167,97.70449564120193,6.72,104.42449564120193,,2025-03-22 01:41:44.859,1
242,39,74,51.12804227386549,3.52,46.79384308216088,7.854199191704607,2024-11-12 23:45:17.492,2
243,39,182,84.48940370476112,5.81,90.29940370476112,,2024-08-02 06:00:12.491,5
244,39,34,74.30391386913199,5.11,79.41391386913199,,2024-11-13 21:41:19.636,2
245,39,3,53.08311732230858,3.65,56.73311732230858,,2026-01-03 04:15:50.232,1
246,39,79,41.616917284159726,2.86,44.476917284159725,,2025-06-15 05:15:43.062,6
247,39,52,69.1172482676769,4.75,73.8672482676769,,2023-11-19 22:58:11.972,3
248,40,9,58.31312098526137,3.64,61.95312098526137,,2023-12-22 03:09:50.175,2
249,40,138,113.95078476718615,7.12,121.07078476718615,,2025-11-25 10:24:01.591,4
250,40,62,133.5202262591817,8.35,141.8702262591817,,2024-01-24 03:27:21.346,2
251,40,175,78.21653962235106,4.89,83.10653962235106,,2023-10-05 03:52:29.098,7
252,40,49,87.61910559549149,5.48,93.0991055954915,,2023-05-03 05:44:12.07,4
253,40,117,55.024851254077866,3.44,58.464851254077864,,2025-10-16 10:09:52.916,4
254,40,152,48.89568729900663,3.06,51.955687299006634,,2024-08-30 06:58:11.546,7
255,40,130,75.02573869315137,4.69,79.71573869315137,,2025-10-21 16:56:04.968,7
256,40,75,83.87517582301558,5.24,85.68028979497727,3.43488602803831,2023-12-13 19:28:29.469,3
257,40,88,105.41292031622555,6.59,112.00292031622556,,2025-08-04 14:14:32.044,9
258,40,18,81.90307121097293,5.12,87.02307121097293,,2024-11-09 05:47:19.047,4
259,40,107,50.094887884945365,3.13,53.22488788494537,,2025-10-03 20:34:21.626,7
260,40,37,80.10774204020768,5.01,85.11774204020769,,2024-05-17 18:16:42.364,4
261,40,121,40.44528328808107,2.53,42.97528328808107,,2024-07-25 06:15:19.179,4
262,40,21,40.38334406304544,2.52,42.903344063045445,,2022-11-01 15:43:42.662,3
263,40,197,70.14610686710009,4.38,74.52610686710008,,2024-01-23 08:10:09.2,2
264,40,129,148.1672972165937,9.26,157.4272972165937,,2025-08-16 11:44:56.79,5
265,40,47,56.05108065511453,3.5,59.55108065511453,,2023-08-11 23:50:54.901,6
266,40,77,67.34461152277315,4.21,71.55461152277314,,2023-08-01 10:50:43.603,6
267,40,80,54.91325681036414,3.43,58.34325681036414,,2024-02-06 08:34:07.323,2
268,40,191,85.72279013719552,5.36,91.08279013719552,,2023-09-08 17:20:55.08,3
269,40,73,71.6287722595695,4.48,76.1087722595695,,2024-11-10 20:53:54.978,1
270,40,55,63.84752383956291,3.99,67.8375238395629,,2023-09-09 16:40:11.602,2
271,40,115,77.91196471862148,4.87,81.42175847289712,1.3602062457243602,2025-08-26 21:10:14.407,3
272,40,62,133.5202262591817,8.35,141.8702262591817,,2025-03-06 01:08:17.786,1
273,41,138,113.95078476718615,6.84,120.79078476718615,,2025-02-06 22:19:11.813,1
274,42,164,61.978598800110106,2.48,64.45859880011011,,2023-01-03 09:08:02.069,1
275,42,146,84.03151414144409,3.36,87.39151414144409,,2023-08-18 03:33:03.727,7
276,42,22,32.136779940663494,1.29,33.426779940663494,,2025-07-17 17:51:09.59,5
277,42,17,79.93608046792765,3.2,83.13608046792766,,2024-10-28 12:46:48.679,4
278,42,90,123.1196127553999,4.92,128.0396127553999,,2025-06-04 02:52:04.261,3
279,42,159,35.53017445377361,1.42,36.95017445377361,,2025-04-11 19:13:31.013,2
280,42,119,43.43814329652384,1.74,45.17814329652384,,2025-02-26 20:42:08.386,1
281,42,30,64.17448218067184,2.57,66.74448218067184,,2025-12-15 20:10:26.427,2
282,42,129,148.1672972165937,5.93,154.09729721659372,,2024-06-15 16:19:39.973,7
283,42,132,127.88197029833711,5.12,133.0019702983371,,2024-10-09 12:05:39.43,6
284,42,149,69.15415037577924,2.77,71.92415037577923,,2025-05-31 00:40:37.002,6
285,42,17,79.93608046792765,3.2,78.67553741838067,4.460543049546983,2024-01-30 17:39:43.668,2
286,42,38,66.06937283839378,2.64,68.70937283839378,,2024-04-24 23:43:59.535,3
287,42,79,41.616917284159726,1.66,43.27691728415972,,2025-03-22 18:23:24.98,1
288,42,121,26.96352219205405,1.08,28.04352219205405,,2023-09-14 19:35:23.076,4
289,44,60,19.86809834572766,1.19,21.05809834572766,,2023-08-10 08:29:32.145,7
290,44,8,98.83823503993958,5.93,104.76823503993958,,2024-10-17 19:07:02.234,7
291,44,18,54.60204747398195,3.28,57.88204747398195,,2023-03-14 20:43:27.742,1
292,44,6,64.95747510229587,3.9,68.85747510229588,,2023-01-08 15:11:26.444,1
293,44,39,114.58158180283459,6.87,121.4515818028346,,2024-10-03 09:10:25.062,4
294,44,200,48.802638078661005,2.93,51.732638078661004,,2023-11-09 21:39:14.743,3
295,44,118,57.627613096978735,3.46,61.087613096978735,,2024-05-13 13:08:31.727,5
296,44,115,77.91196471862148,4.67,74.62206696071577,7.959897757905706,2024-01-06 22:36:17.244,2
297,44,174,111.61430894181083,6.7,118.31430894181084,,2025-07-03 23:15:29.897,5
298,45,120,83.5020135028928,5.01,88.5120135028928,,2025-04-07 23:26:03.406,3
299,45,68,115.24343882309758,6.91,122.15343882309757,,2025-04-03 03:05:26.275,2
300,45,87,117.25536340498041,7.04,124.29536340498042,,2025-10-27 23:40:28.994,3
301,45,194,50.38077396807232,3.02,53.40077396807232,,2025-06-17 16:21:56.373,4
302,45,158,93.26282349158673,5.6,98.86282349158672,,2023-03-08 12:02:45.306,1
303,45,127,134.48016314504417,8.07,142.55016314504417,,2024-02-02 10:52:34.531,2
304,45,11,132.45679913492563,7.95,140.40679913492562,,2024-01-29 14:34:05.502,2
305,45,188,33.87738254731509,2.03,35.90738254731509,,2026-03-01 11:17:08.503,1
306,45,86,92.31436670850246,5.54,97.85436670850247,,2024-04-29 11:08:07.176,2
307,45,149,69.15415037577924,4.15,73.30415037577924,,2024-03-15 05:50:24.666,1
308,46,174,111.61430894181083,6.7,118.31430894181084,,2025-01-31 05:04:04.921,2
309,47,82,60.89545738030947,3.41,64.30545738030948,,2025-09-27 08:23:09.843,7
310,47,185,39.57700083851661,2.22,41.79700083851661,,2025-03-05 09:44:19.128,1
311,47,4,110.98767151282252,6.22,107.88341696950123,9.324254543321288,2025-03-04 09:53:15.147,1
312,47,14,37.648145389078365,2.11,39.758145389078365,,2025-05-04 21:46:37.826,5
313,47,87,117.25536340498041,6.57,123.82536340498041,,2025-01-23 15:02:59.201,3
314,47,27,127.52471180754115,7.14,134.66471180754115,,2025-04-17 11:18:12.838,4
315,47,5,124.1176465275534,6.95,131.0676465275534,,2024-01-30 21:03:48.031,2
316,47,84,54.58418555091025,3.06,57.64418555091025,,2023-12-18 22:29:05.33,2
317,48,99,67.83486485383094,4.41,72.24486485383093,,2025-11-04 09:13:37.905,3
318,48,115,77.91196471862148,5.06,82.97196471862148,,2026-03-16 16:04:04.843,1
319,48,9,87.46968147789205,5.69,93.15968147789205,,2025-01-16 10:14:37.301,2
320,48,81,43.9329842322118,2.86,45.430233749040056,1.3627504831717419,2024-05-28 17:57:00.838,3
321,48,73,47.752514839713,3.1,50.852514839713,,2023-06-22 17:55:26.871,5
322,48,48,123.20884248534108,8.01,131.21884248534107,,2025-09-20 21:10:57.257,5
